"Codice Regione";"Anno";"Codice Azienda";"Codice struttura";"Denominazione struttura";"Codice Comune";"Indirizzo";"CAP";"Prefisso";"Telefono";"Tipo struttura";"Tipo rapporto con il S.S.N.";"Codice struttura di ricovero";"Titolare della convenzione";"Anno apertura";"Mese apertura";"Anno chiusura";"Mese chiusura";"Mesi di funzionamento";"Descrizione tipo assistenza erogata";"Flag Stato STS11";"Flag Stato STS11";"Apparecchiature tecnico biomediche"
"100";"2013";"201";"010201";"POLIAMBULATORIO OSPEDALE UMBERTIDE";"054056";"VIA CAMILLO BENSO CAVOUR, 40";"06019";"075";"9415944";"AMBULATORIO E LABORATORIO                         ";"1";"100801";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"049938";"C.T.A.ALVEARE/CTR2 CASA BIANCA";"054057";"VOC.CASA BIANCA,41";"06020";"075";"901192";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1998";"11";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"201";"040502";"CONSULTORIO VALFABBRICA";"054057";"VIA ROMA,67";"06029";"075";"9029007";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"201";"040501";"POLIAMBULATORIO VALFABBRICA";"054057";"VIA ROMA, 67";"06029";"075";"9029007";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1997";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"091601";"Centro di Salute 2 PES Vallo di Nera";"054058";"Via Guglielmo Marconi, Frazione Piedipaterno";"06040";"0743";"617001";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2012";"10";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"051401";"CENTRO DI SALUTE DI VALTOPINA";"054059";"Via Nazario Sauro, 36";"06030";"0742";"750028";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"129993";"PES ACQUASPARTA";"055001";"VIA ROMA, 1";"05021";"0744";"943793";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"120602";"LA COMETA";"055001";"VIA Carlo Quaglia";"05041";"0744";"930056";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1983";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"120602";"LA COMETA";"055001";"VIA Carlo Quaglia";"05041";"0744";"930056";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1983";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"100074";"GRANDE ALBERGO AMERINO";"055001";"Piazza S. Francesco, 5";"05021";"0744";"943566";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1999";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"119994";"PES ALVIANO";"055003";"VIALE REGINA MARGHERITA 2";"05020";"0744";"904221";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111902";"Centro di Salute 1 Consultorio Amelia";"055004";"Via delle Rimembranze 85";"05022";"0744";"901259";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"111902";"Centro di Salute 1 Consultorio Amelia";"055004";"Via delle Rimembranze 85";"05022";"0744";"901259";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111901";"Centro di Salute 1 Amelia";"055004";"VIA PRIMO MAGGIO , 21";"05022";"0744";"901204";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"05";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"202";"111901";"Centro di Salute 1 Amelia";"055004";"VIA PRIMO MAGGIO , 21";"05022";"0744";"901204";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"05";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111003";"CIRP Centro Diurno";"055004";"Via Carlo Alberto 26 Porchiano del Monte";"05022";"0744";"980400";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1994";"01";"    ";"  ";"11";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"100069";"VILLA ANNA";"055004";"VIA ORVIETO";"05022";"0744";"978136";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100062";"VILLA SERENA";"055004";"VIA PELLICO PORCHIANO";"05022";"0744";"980366";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"033345";"ZENIT";"055004";"VIALE EUROPA 35";"05022";"0744";"982278";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"129996";"PES VALNERINA";"055005";"VIA  G. MATTEOTTI";"05010";"0744";"388229";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"109995";"PES CIVITELLA DEL LAGO";"055007";"BASCHI";"01020";"0744";"95293";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"119995";"PES CALVI DELL'UMBRIA";"055008";"PIAZZA DEI MAERTIRI, 4";"05032";"0744";"710469";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100073";"NON TI SCORDAR DI ME";"055009";"VIA CAPANNELLE  22";"05013";"0763";"627747";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"204987";"S. DOMENICO SAV";"055010";"V. DEL POGGIO 13/17";"05014";"0763";"626050";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2011";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"109996";"PES MONTERUBIAGLIO";"055010";"VIA DEL GIARDINO MONTERUBIAGLIO";"05010";"0763";"626180";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100072";"SAN GIOVANNI BOSCO";"055010";"VIA SAN GIOVANNI BOSCO 11";"05014";"0763";"626269";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100501";"CDS 2 FABRO";"055011";"VIA GRAMSCI, 22";"05015";"0763";"832164";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1980";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"205001";"PORTA DEL SOLE  RESIDENZIALE";"055013";"LOC. CAPPUCCINI  7/A";"05016";"0763";"86252";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2001";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"204134";"PORTA DEL SOLE";"055013";"LOC. CAPPUCCINI  7/A";"05016";"0763";"86252";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2001";"03";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"109993";"AMB. FIOTERAPIA FICULLE";"055013";"ZONA CAPPUCCINI";"05016";"0763";"86252";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100078";"CASA DELLA DIVINA PROVVIDENZA";"055013";"Z.NA CAPPUCCINI, 9";"05016";"0763";"86021";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"119996";"PES GIOVE";"055014";"VIA PIAVE, 5";"05024";"0744";"992908";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"204981";"Villa Canali Unità Convivenza";"055017";"Via delle Portelle 21 Quadrelli";"05026";"0744";"940977";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204980";"Villa Rosalba Unità Convivenza";"055017";"Via della Pioggia 6";"05026";"0744";"940753";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"119997";"PES MONTECASTRILLI";"055017";"VIALE G. VERDI,2";"05026";"0744";"940324";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100068";"Villa Canali Residenza Protetta";"055017";"Via delle Portelle 21 Quadrelli";"05026";"0744";"947058";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100064";"Villa Rosalba Residenza Protetta";"055017";"Via della Pioggia 6";"05026";"0744";"940753";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"033347";"Centro FKT Malandruccolo";"055021";"FRAZ. COLLE ALTO 1/C";"05017";"0763";"835138";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"119998";"PES NERA MONTORO";"055022";"VIA DEL POGGIO";"05035";"0744";"794002";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111801";"U.O. ALCOLOGIA DISTRETTO N. 2";"055022";"VIA DEI SENETRARI,2 NARNI";"05036";"0744";"740301";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2001";"04";"0000";"00";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"111801";"U.O. ALCOLOGIA DISTRETTO N. 2";"055022";"VIA DEI SENETRARI,2 NARNI";"05036";"0744";"740301";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2001";"04";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111401";"U.O.SALUTE MENTALE E RIABILITAZIONE DIS. N.2";"055022";"Via della Doga 49";"05036";"0744";"740207";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2005";"05";"2013";"01";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"111002";"IL FARO Centro Diurno";"055022";"Via dei Senetrari";"05035";"0744";"740302";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1989";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"110903";"U.O. TOSSICODIPENDENA DISTRETTO2";"055022";"VIA TUDERTE, 72";"05036";"0744";"740205";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"05";"0000";"00";"12";"ASSISTENZA AIDS                                   ";"0";"0";" "
"100";"2013";"202";"110903";"U.O. TOSSICODIPENDENA DISTRETTO2";"055022";"VIA TUDERTE, 72";"05036";"0744";"740205";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"05";"0000";"00";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"110903";"U.O. TOSSICODIPENDENA DISTRETTO2";"055022";"VIA TUDERTE, 72";"05036";"0744";"740205";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"05";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"110902";"Centro di Salute 2 Consultorio Narni";"055022";"Via Tuderte 12";"05035";"0744";"756657";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"110902";"Centro di Salute 2 Consultorio Narni";"055022";"Via Tuderte 12";"05035";"0744";"756657";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"110301";"Centro Salute Mentale Narni";"055022";"Piazza Galeotto Marzio 4";"05035";"0744";"740308";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"110200";"Centro di Salute 2 Narni";"055022";"Via Tuderte 12 Narni Scalo";"05022";"0744";"756607";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"05";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"202";"110200";"Centro di Salute 2 Narni";"055022";"Via Tuderte 12 Narni Scalo";"05022";"0744";"756607";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"05";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100807";"Presidio Ospedaliero Narni / Amelia";"055022";"Via Cappuccini Nuovi  n. 3";"05035";"0744";"7401";"AMBULATORIO E LABORATORIO                         ";"1";"100807";" ";"2007";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"202";"100807";"Presidio Ospedaliero Narni / Amelia";"055022";"Via Cappuccini Nuovi  n. 3";"05035";"0744";"7401";"AMBULATORIO E LABORATORIO                         ";"1";"100807";" ";"2007";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"202";"100079";"BD SERVICE";"055022";"VIA SAN FILIPPO,5";"05035";"0744";"737458";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"03";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"090015";"Centro Salute Mentale Narni Centro Diurno";"055022";"Piazza Galeotto Marzio 4";"05035";"0744";"740308";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"090014";"CENTRO SALUTE MENTALE DISTRETTO,2";"055022";"P.ZZA GALEOTTO MARZIO,4";"05035";"0744";"740308";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"2013";"01";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"204999";"AIRONE orvieto scalo";"055023";"LOC. S. GIORGIO, 7";"05018";"0763";"393093";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2011";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204989";"LA ROSA ";"055023";"V. MONTECASSINO 6A";"05018";"0763";"344486";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2011";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204888";"LA TAVOLA ROTONDA";"055023";"VIA PO' 2";"05018";"0763";"344486";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2011";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204884";"Comunità di Psicoterapia e Lavoro Lahuen";"055023";"Loc. Colonnetta di Prodo 27/A";"05018";"0763";"215022";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"1984";"06";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"109999";"RIABILITAZIONE  TERRITORIALE";"055023";"LOC. CICONIA";"05018";"0763";"3071";"AMBULATORIO E LABORATORIO                         ";"1";"100806";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"109997";"PES ORVIETO CENTRO";"055023";"VIA POSTIERLA 38";"05018";"0763";"307422";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1980";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"109994";"PNEUMOLOGIA ORVIETO";"055023";"VIA CARDINAL CERRETTI";"05010";"0763";"3071";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1985";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100901";"Centro di Accoglienza Diurno La Ginestra";"055023";"B. Cerretti 12";"05018";"0763";"344486";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"1992";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"100806";"S.MARIA DELLA STELLA";"055023";"LOCALITA' CICONIA";"05019";"0763";"3071";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"2006";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"202";"100806";"S.MARIA DELLA STELLA";"055023";"LOCALITA' CICONIA";"05019";"0763";"3071";"AMBULATORIO E LABORATORIO                         ";"1";"100805";" ";"2006";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"202";"100401";"Casa di Reclusione Orvieto Ambulatori";"055023";"Via Roma 1";"05018";"0763";"340435";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"100401";"Casa di Reclusione Orvieto Ambulatori";"055023";"Via Roma 1";"05018";"0763";"340435";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"100401";"Casa di Reclusione Orvieto Ambulatori";"055023";"Via Roma 1";"05018";"0763";"340435";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100301";"Casa Vincenziana G.Andreoli - Centro Operativo Il Girasole ";"055023";"Località Morrano di Orvieto, 66/b";"05018";"0763";"215015";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"1996";"12";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"100301";"Casa Vincenziana G.Andreoli - Centro Operativo Il Girasole ";"055023";"Località Morrano di Orvieto, 66/b";"05018";"0763";"215015";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"1996";"12";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"100207";"S.C.N. Inf. Orv. Età Evolutiva";"055023";"PIAZZA MONTE ROSA";"05018";"0763";"307513";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100206";"SERT Serv. Alcol. Orvieto";"055023";"VIA CARDINAL CERRETTI";"05018";"0763";"344486";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100205";"CONSULTORIO DISTR. 3";"055023";"CORSO CAVOUR, 154";"05018";"0763";"342773";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100204";"CENTRO DI SALUTE MENTALE ADULTI orvietio";"055023";"VIA B. CERRETTI N12";"05018";"0763";"3071";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1975";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"100100";"CDS 1 ORVIETO";"055023";"VIA POSTIERLA";"05018";"0763";"307422";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100077";"CASA DI RIPOSO SAN GIORGIO";"055023";"LOCALITA' SAN GIORGIO";"05018";"0763";"301812";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100076";"CASA NATIVITA' DI MARIA";"055023";"LOCALIA' MORRANO";"05018";"0763";"215746";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"033346";"FISIOCENTER ";"055023";"VIA DELLE ROBINIE, 26";"05018";"0763";"300322";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"119999";"PES OTRICOLI";"055024";"VIA ROMA";"05030";"0744";"719447";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"100063";"VILLA SABRINA";"055024";"STR. PARETI 34/36";"05030";"0744";"709074";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"129999";"PES POLINO";"055027";"POLINO";"05030";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"109998";"PUNTO PRELIEVI PORANO";"055028";"PIAZZA GARIBALDI";"05010";"0763";"3071";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"129994";"PES SANGEMINI";"055029";"VIA SAN GIOVANNI, 7";"05029";"0744";"630820";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"201";"079927";"CASA VINCENZIANA 'G. ANDREOLI'";"055030";"VIA MARCONI, 10";"05010";"075";"875559";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"4";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"204992";"IL POGGIO";"055031";"VOC. VASCIGLIANO 95/A";"05039";"0744";"607631";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2003";"07";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"129995";"PES STRONCONE";"055031";"VIA SAN FRANCESCO  16";"05039";"0744";"60567";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"902";"920101";"AZIENDA OSPEDALIERA 'S. MARIA'";"055032";"VIA TRISTANO DI JOANNUCCIO";"05100";"0744";"2051";"AMBULATORIO E LABORATORIO                         ";"1";"100902";" ";"1995";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"902";"920101";"AZIENDA OSPEDALIERA 'S. MARIA'";"055032";"VIA TRISTANO DI JOANNUCCIO";"05100";"0744";"2051";"AMBULATORIO E LABORATORIO                         ";"1";"100902";" ";"1995";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"902";"920101";"AZIENDA OSPEDALIERA 'S. MARIA'";"055032";"VIA TRISTANO DI JOANNUCCIO";"05100";"0744";"2051";"AMBULATORIO E LABORATORIO                         ";"1";"100902";" ";"1995";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"205000";"Comunità Terapeutica tipo 1 Residenza Giotto RE.MO.LA snc";"055032";"Strada di Cospea 30";"05100";"0744";"817185";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"07";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"204998";"COMUNITA' ALLOGGIO";"055032";"Via delle Ginestre 19";"05100";"0744";"278028";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1992";"02";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204995";"FUTURA";"055032";"Via delle Ginestre 19";"05100";"0744";"278028";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"1992";"02";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204993";"Unità di Convivenza Residenza Giotto RE.MO.LA snc";"055032";"Strada di Cospea 30";"05100";"0744";"817185";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2000";"08";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
